,co,nh3,no,no2,o3,pm10,pm2_5,so2,latitude,longitude,Count,AQI,Air_Pollution_Level
2396,203.93956,0.08197325,0.41471717,85.657684,28.758698,10.40448,47.49561,0.1932788,40.1911,105.0282,5.0,1400.0,Hazardous
2397,207.2483,0.08141014,0.44016415,79.0574,25.044464,10.894784,51.935368,0.20665443,40.1911,105.0282,5.0,1419.0,Hazardous
2398,208.95477,0.086261705,0.61753035,72.139275,21.560104,11.940125,54.66494,0.2713068,40.1911,105.0282,5.0,1429.0,Hazardous
2399,209.11618,0.102769375,1.0205789,63.124825,19.402534,13.780053,55.289658,0.3858841,40.1911,105.0282,5.0,1430.0,Hazardous
2400,204.63206,0.08406937,1.0713738,58.53319,14.670126,13.605241,53.081608,0.37219432,40.1911,105.0282,5.0,1430.0,Hazardous
2401,199.31354,0.07060336,0.6783013,60.737133,13.894855,13.112229,52.081505,0.31589314,40.1911,105.0282,5.0,1430.0,Hazardous
2402,198.25392,0.07334185,0.09643862,79.37011,25.745779,13.290675,56.30484,0.2309286,40.1911,105.0282,5.0,1430.0,Hazardous
2403,199.72275,0.0711831,0.19548947,76.30142,20.913614,16.897736,77.75435,0.21745507,40.1911,105.0282,5.0,1430.0,Hazardous
2404,201.06848,0.06882784,0.21694833,73.279976,18.99226,18.970282,87.36378,0.2105896,40.1911,105.0282,5.0,1430.0,Hazardous
2405,201.66434,0.07190729,0.20250675,72.936,19.816399,19.883396,89.14029,0.23019025,40.1911,105.0282,5.0,1430.0,Hazardous
2406,201.71939,0.075964436,0.23969969,73.92029,21.064894,17.85116,76.370094,0.22524601,40.1911,105.0282,5.0,1430.0,Hazardous
2407,201.65797,0.10366213,0.32845443,77.257996,25.398785,13.761861,53.963146,0.21672706,40.1911,105.0282,5.0,1404.0,Hazardous
2408,200.06264,0.13855726,0.3684342,80.534546,27.08741,12.931091,53.526287,0.16718495,40.1911,105.0282,5.0,1387.0,Hazardous
2409,197.13591,0.15244293,0.33272856,82.47469,27.848083,14.763022,65.08445,0.17367645,40.1911,105.0282,5.0,1387.0,Hazardous
2410,194.30234,0.16354626,0.20294434,84.722084,30.329935,17.299305,71.24899,0.44497648,40.1911,105.0282,5.0,1387.0,Hazardous
2411,189.72205,0.12464029,0.04435994,95.09348,35.74278,7.84484,24.107685,0.31160906,40.1911,105.0282,5.0,1387.0,Hazardous
2412,188.0272,0.09952298,0.14839017,94.12024,34.843967,9.971574,41.280567,0.18165424,40.1911,105.0282,5.0,1387.0,Hazardous
2413,186.8475,0.09734144,0.19070354,93.046814,33.811607,11.330874,48.63914,0.12539285,40.1911,105.0282,5.0,1387.0,Hazardous
2414,186.46098,0.09725654,0.21091478,92.88026,34.288467,11.9496,51.026363,0.10359396,40.1911,105.0282,5.0,1386.0,Hazardous
2415,186.34908,0.095838904,0.22319075,92.87871,34.26985,11.992178,50.832745,0.08478838,40.1911,105.0282,5.0,1377.0,Hazardous
2416,185.5984,0.096628934,0.22626883,92.84333,34.31529,12.572852,53.53862,0.08353162,40.1911,105.0282,5.0,1360.0,Hazardous
2417,185.16264,0.10036381,0.2466455,92.61664,33.084934,16.011204,73.55476,0.09200737,40.1911,105.0282,5.0,1343.0,Hazardous
2418,185.17973,0.09422686,0.31999943,90.913605,30.366953,16.997942,80.4772,0.09614358,40.1911,105.0282,5.0,1316.0,Hazardous
2419,185.47328,0.08410385,0.39553455,89.423965,29.463173,14.812807,68.51359,0.085501224,40.1911,105.0282,5.0,1306.0,Hazardous
2420,186.58641,0.07607078,0.45269448,86.46321,27.183634,13.961752,64.779076,0.08099026,40.1911,105.0282,5.0,1299.0,Hazardous
2421,187.49324,0.074603274,0.506817,82.964745,25.594671,14.554976,67.379776,0.098095864,40.1911,105.0282,5.0,1303.0,Hazardous
2422,188.653,0.07130452,0.5657949,79.85414,24.993816,14.928673,69.18591,0.10074353,40.1911,105.0282,5.0,1310.0,Hazardous
2423,188.41338,0.066782355,0.5752222,75.54915,23.863493,15.895821,73.904724,0.11430719,40.1911,105.0282,5.0,1310.0,Hazardous
2424,186.21873,0.0641878,0.48228884,72.25142,24.006271,17.481213,81.080696,0.12173887,40.1911,105.0282,5.0,1310.0,Hazardous
2425,184.7204,0.06876711,0.31862655,73.948654,27.00435,19.149235,87.17758,0.1449974,40.1911,105.0282,5.0,1310.0,Hazardous
2426,185.48058,0.074114636,0.13051403,82.16325,26.488272,19.028671,84.54719,0.18615444,40.1911,105.0282,5.0,1310.0,Hazardous
2427,187.75777,0.07345557,0.15281494,84.21045,24.456287,20.975227,97.16516,0.21191147,40.1911,105.0282,5.0,1310.0,Hazardous
2428,188.75632,0.07437608,0.19235119,83.551926,24.75824,21.47036,100.48425,0.20778073,40.1911,105.0282,5.0,1310.0,Hazardous
2429,187.29553,0.07585533,0.20970728,82.69969,26.14147,21.73424,100.70305,0.21537158,40.1911,105.0282,5.0,1310.0,Hazardous
2430,185.88063,0.077895366,0.26596507,82.553246,26.063795,20.633923,93.67056,0.22960904,40.1911,105.0282,5.0,1310.0,Hazardous
2431,185.48404,0.102153584,0.34869906,84.40454,27.930262,18.27893,79.81833,0.23980919,40.1911,105.0282,5.0,1310.0,Hazardous
2432,184.00644,0.13960847,0.40139988,86.515785,29.252417,16.33499,70.097046,0.23024644,40.1911,105.0282,5.0,1310.0,Hazardous
2433,181.648,0.15363668,0.364696,89.52864,30.054878,14.901813,63.79234,0.20198841,40.1911,105.0282,5.0,1310.0,Hazardous
2434,179.07385,0.14335053,0.28390414,93.451546,32.18165,14.386419,60.88873,0.2013928,40.1911,105.0282,5.0,1310.0,Hazardous
2435,175.6646,0.108754516,0.16084716,99.70134,26.823885,7.954799,25.496994,0.14555576,40.1911,105.0282,5.0,1310.0,Hazardous
2436,175.29352,0.09465275,0.17743015,99.31987,24.119417,9.122087,33.604664,0.13423133,40.1911,105.0282,5.0,1302.0,Hazardous
2437,174.62128,0.09445636,0.21070926,97.111725,22.879122,9.615055,37.370136,0.117880054,40.1911,105.0282,5.0,1293.0,Hazardous
2438,173.39378,0.09640298,0.20487832,97.16448,23.821722,9.393031,35.672493,0.106140316,40.1911,105.0282,5.0,1291.0,Hazardous
2439,171.63457,0.09513419,0.20233625,97.07885,21.150976,9.013204,33.55891,0.103032075,40.1911,105.0282,5.0,1282.0,Hazardous
2440,171.08443,0.09510491,0.22242662,97.05287,21.961716,8.87286,32.411552,0.106217176,40.1911,105.0282,5.0,1269.0,Hazardous
2441,171.08385,0.09840215,0.27855524,95.41547,20.760202,9.68258,37.628895,0.105753005,40.1911,105.0282,5.0,1253.0,Hazardous
2442,171.30695,0.094921365,0.32996577,95.346146,21.107122,10.509948,41.75459,0.11171605,40.1911,105.0282,5.0,1233.0,Hazardous
2443,171.73508,0.08023159,0.40181088,93.81382,21.993395,11.311913,46.647636,0.12408613,40.1911,105.0282,5.0,1231.0,Hazardous
2444,173.15242,0.07236944,0.436925,92.53575,25.600258,12.878502,55.34274,0.12533993,40.1911,105.0282,5.0,1227.0,Hazardous
2445,175.26562,0.074120075,0.46004796,92.97839,32.821423,15.516857,68.018715,0.13698164,40.1911,105.0282,5.0,1231.0,Hazardous
2446,177.11998,0.073390916,0.5037951,91.897415,37.07021,17.416914,77.08582,0.14485027,40.1911,105.0282,5.0,1242.0,Hazardous
2447,178.7977,0.07401765,0.5042406,90.91615,40.641655,19.517122,86.31907,0.1748576,40.1911,105.0282,5.0,1252.0,Hazardous
2448,178.64505,0.07675823,0.4342431,91.54604,44.675842,22.914368,100.82373,0.25634307,40.1911,105.0282,5.0,1252.0,Hazardous
2449,178.10591,0.07778726,0.40234897,90.55349,50.05169,25.82071,111.45711,0.37925038,40.1911,105.0282,5.0,1252.0,Hazardous
2450,177.01599,0.082387425,0.32784462,92.891365,59.370766,25.592228,102.718735,0.50690675,40.1911,105.0282,5.0,1252.0,Hazardous
2451,177.10442,0.082633965,0.26907074,96.19155,65.546074,24.896477,95.82596,0.56951153,40.1911,105.0282,5.0,1252.0,Hazardous
2452,178.9241,0.08088285,0.25910133,97.429085,66.3303,24.39173,94.038315,0.55824316,40.1911,105.0282,5.0,1252.0,Hazardous
2453,180.69025,0.08030642,0.25460738,96.953125,61.898895,24.768202,98.23802,0.514385,40.1911,105.0282,5.0,1263.0,Hazardous
2454,182.58035,0.085204445,0.32991263,96.63446,60.20199,25.59885,103.13731,0.48741424,40.1911,105.0282,5.0,1274.0,Hazardous
2455,183.39403,0.10463238,0.40903842,96.62395,53.008575,26.203539,107.22441,0.4511631,40.1911,105.0282,5.0,1279.0,Hazardous
2456,180.3835,0.12816182,0.36756524,98.30158,38.86194,26.071413,107.62909,0.41289994,40.1911,105.0282,5.0,1279.0,Hazardous
2457,175.37936,0.12690508,0.28314322,99.35519,22.568855,26.021835,110.581635,0.3702433,40.1911,105.0282,5.0,1279.0,Hazardous
2458,184.10301,0.1975669,0.6042202,111.32975,158.07874,27.225157,100.37281,0.5284013,40.1911,105.0282,5.0,1283.0,Hazardous
2459,192.20032,0.07825736,0.8135203,129.76048,259.26196,21.978706,30.92761,0.95985883,40.1911,105.0282,5.0,1331.0,Hazardous
2460,184.34772,0.090418324,0.6524697,134.33919,252.21788,21.686216,32.06732,0.6930859,40.1911,105.0282,5.0,1331.0,Hazardous
2461,190.41032,0.12873864,0.96555966,134.17822,293.85568,26.399649,62.049694,0.37797174,40.1911,105.0282,5.0,1331.0,Hazardous
2462,188.01393,0.14363286,1.0495327,130.39948,305.09323,28.31737,72.098694,0.101893134,40.1911,105.0282,5.0,1331.0,Hazardous
2463,181.72034,0.15057102,0.8506323,125.51467,274.4675,23.586483,54.863503,0.049000595,40.1911,105.0282,5.0,1331.0,Hazardous
2464,172.37741,0.16496888,0.32651788,119.43597,167.60152,15.910692,40.186172,0.36623767,40.1911,105.0282,5.0,1331.0,Hazardous
2465,173.8864,0.14450605,0.18885699,113.901535,66.81842,18.761444,72.51268,0.7483161,40.1911,105.0282,5.0,1331.0,Hazardous
2466,180.29648,0.103576235,0.34782898,111.35553,48.648632,18.127455,69.435814,0.9915594,40.1911,105.0282,5.0,1331.0,Hazardous
2467,183.41489,0.09101321,0.44499597,109.07161,49.9787,14.048728,48.948395,1.051257,40.1911,105.0282,5.0,1320.0,Hazardous
2468,185.5957,0.07983394,0.43744993,108.32106,54.207253,13.779766,47.967976,1.0062236,40.1911,105.0282,5.0,1320.0,Hazardous
2469,187.63806,0.082325935,0.42466062,106.04215,61.423717,15.636663,58.649704,0.92210597,40.1911,105.0282,5.0,1306.0,Hazardous
2470,188.79012,0.08594966,0.38174802,105.168564,67.842804,19.092918,78.06528,0.82179284,40.1911,105.0282,5.0,1311.0,Hazardous
2471,190.21428,0.0863826,0.3231655,105.521164,70.94565,24.887579,109.95438,0.75134116,40.1911,105.0282,5.0,1319.0,Hazardous
2472,189.1998,0.08148852,0.28606495,104.02364,63.019264,25.622656,114.43613,0.69556,40.1911,105.0282,5.0,1319.0,Hazardous
2473,185.1315,0.07979245,0.26749614,99.464294,52.618313,27.313213,125.64316,0.6517685,40.1911,105.0282,5.0,1319.0,Hazardous
2474,179.29385,0.07429417,0.27523175,96.84555,47.349346,26.96536,123.27777,0.58873546,40.1911,105.0282,5.0,1319.0,Hazardous
2475,175.31987,0.07101988,0.29484907,97.36483,50.296913,26.50391,117.97832,0.5611759,40.1911,105.0282,5.0,1319.0,Hazardous
2476,173.75998,0.07244824,0.3324953,97.68353,59.22487,28.538055,126.48046,0.5895036,40.1911,105.0282,5.0,1319.0,Hazardous
2477,173.15807,0.07300807,0.33929613,99.44393,66.68496,28.86944,126.40215,0.59949756,40.1911,105.0282,5.0,1319.0,Hazardous
2478,173.33463,0.08109505,0.46767485,102.35236,74.13018,25.71152,105.65711,0.5848049,40.1911,105.0282,5.0,1319.0,Hazardous
2479,172.98848,0.10658996,0.641367,103.96222,80.408295,23.495432,90.01948,0.5829232,40.1911,105.0282,5.0,1313.0,Hazardous
2480,171.48206,0.14822912,0.6865545,106.110985,88.792305,22.39433,80.02626,0.62181187,40.1911,105.0282,5.0,1289.0,Hazardous
2481,169.7273,0.16886492,0.597194,109.256874,90.45429,21.729347,74.67056,0.6900231,40.1911,105.0282,5.0,1255.0,Hazardous
2482,167.63713,0.16554524,0.47312427,111.70757,84.604546,20.849827,69.7753,0.79838777,40.1911,105.0282,5.0,1231.0,Hazardous
2483,159.43074,0.11422573,0.13783135,113.39598,36.177483,21.28113,87.8229,0.67886084,40.1911,105.0282,5.0,1222.0,Hazardous
2484,157.79417,0.09071923,0.1943152,110.81328,28.529392,22.955788,101.76654,0.6319744,40.1911,105.0282,5.0,1220.0,Hazardous
2485,158.4662,0.08797153,0.21627112,110.7149,32.516518,23.891254,105.3653,0.63353795,40.1911,105.0282,5.0,1220.0,Hazardous
2486,157.88564,0.081836455,0.2090207,110.642975,29.659327,25.159468,113.54653,0.61367416,40.1911,105.0282,5.0,1218.0,Hazardous
2487,156.1662,0.074918725,0.25528142,106.14548,22.516403,24.731722,115.09444,0.4706037,40.1911,105.0282,5.0,1209.0,Hazardous
2488,155.90802,0.0737675,0.2942096,103.55253,25.08276,24.794004,112.57902,0.37815443,40.1911,105.0282,5.0,1198.0,Hazardous
2489,156.38112,0.08585655,0.398293,99.36537,25.767628,25.93539,116.00256,0.3375024,40.1911,105.0282,5.0,1186.0,Hazardous
2490,157.16776,0.08889089,0.5595697,96.37621,21.98697,27.004232,121.55771,0.31059244,40.1911,105.0282,5.0,1138.0,Hazardous
2491,158.07587,0.059944335,0.72168565,92.04226,20.791674,28.993809,132.49794,0.30937696,40.1911,105.0282,5.0,1132.0,Hazardous
2492,159.00746,0.04144728,0.7577384,88.14671,19.626545,29.707886,135.51161,0.288302,40.1911,105.0282,5.0,1135.0,Hazardous
2493,159.8881,0.04095948,0.78361726,82.79617,18.76611,30.294594,137.71756,0.27743804,40.1911,105.0282,5.0,1141.0,Hazardous
2494,160.35457,0.04226174,0.8735907,76.904724,20.515703,30.620132,138.25682,0.27951849,40.1911,105.0282,5.0,1143.0,Hazardous
2495,160.32211,0.04729574,0.96104485,71.02848,21.735426,30.650871,137.64236,0.2871869,40.1911,105.0282,5.0,1143.0,Hazardous
2496,159.98279,0.048704885,0.8833813,67.99149,22.567974,30.462658,135.60486,0.2860156,40.1911,105.0282,5.0,1143.0,Hazardous
2497,160.73949,0.05275504,0.6849268,67.89714,24.932714,30.940071,136.78719,0.29223612,40.1911,105.0282,5.0,1146.0,Hazardous
2498,162.04495,0.05628028,0.4343942,70.246155,24.05834,32.184757,142.69675,0.2855912,40.1911,105.0282,5.0,1153.0,Hazardous
2499,162.9553,0.061538454,0.26976052,72.727005,23.817242,33.177807,145.8323,0.27094004,40.1911,105.0282,5.0,1159.0,Hazardous
2500,162.75838,0.06469168,0.13160236,77.53926,19.819078,32.753216,140.03267,0.25154474,40.1911,105.0282,5.0,1159.0,Hazardous
2501,161.96626,0.066074654,0.11694732,81.05149,16.676947,31.57998,131.71706,0.24017805,40.1911,105.0282,5.0,1159.0,Hazardous
2502,161.9025,0.064658165,0.3213582,76.96368,15.388418,32.205128,134.63058,0.23038296,40.1911,105.0282,5.0,1159.0,Hazardous
2503,162.62137,0.10778802,0.598742,71.75559,15.357733,33.497826,139.26056,0.220896,40.1911,105.0282,5.0,1159.0,Hazardous
2504,162.01353,0.1802589,0.67757106,71.81353,15.741996,33.78464,139.1718,0.20554934,40.1911,105.0282,5.0,1159.0,Hazardous
2505,159.65424,0.1466327,0.34022084,77.22773,12.589182,33.340008,139.40482,0.2506966,40.1911,105.0282,5.0,1159.0,Hazardous
2506,159.52853,0.101582795,0.25964558,72.201065,10.148003,90.09915,486.26233,0.46264154,40.1911,105.0282,5.0,1159.0,Hazardous
2507,162.16742,0.09530069,-0.14205778,89.11055,5.8868566,183.31744,1107.4114,0.55502284,40.1911,105.0282,5.0,1157.0,Hazardous
2508,162.16817,0.105858706,-0.07633463,90.193565,14.069578,226.43126,1455.7865,0.49806336,40.1911,105.0282,5.0,1157.0,Hazardous
2509,168.14345,0.09254134,0.23105168,87.410416,62.871822,217.52153,1450.4657,0.37697807,40.1911,105.0282,5.0,1189.0,Hazardous
2510,172.36172,0.110114776,0.61791414,84.34503,125.202515,164.4806,1094.4515,0.30521178,40.1911,105.0282,5.0,1214.0,Hazardous
2511,172.7011,0.10752022,0.8216335,83.768135,135.08696,169.63033,1088.1304,0.31085274,40.1911,105.0282,5.0,1216.0,Hazardous
2512,171.48705,0.0959614,0.71625215,83.821396,107.78021,184.20522,1180.1904,0.289182,40.1911,105.0282,5.0,1216.0,Hazardous
2513,170.59106,0.08724207,0.4872169,85.590294,54.419495,192.31752,1255.0897,0.28405893,40.1911,105.0282,5.0,1216.0,Hazardous
2514,174.54958,0.08858149,0.4977531,85.881615,38.73828,176.16928,1168.858,0.2953994,40.1911,105.0282,5.0,1227.0,Hazardous
2515,176.90451,0.08378124,0.55526865,85.117966,42.713844,132.4789,876.97504,0.27639508,40.1911,105.0282,5.0,1241.0,Hazardous
2516,179.75392,0.084621616,0.50653434,84.67009,42.550167,100.93039,643.3662,0.32943118,40.1911,105.0282,5.0,1257.0,Hazardous
2517,183.40315,0.08706534,0.45190123,86.09568,48.72343,81.96462,496.6798,0.4087945,40.1911,105.0282,5.0,1279.0,Hazardous
2518,186.89308,0.08890862,0.43059143,89.78568,63.961075,75.77925,437.60114,0.4834112,40.1911,105.0282,5.0,1299.0,Hazardous
2519,190.60278,0.10240801,0.4889509,93.49043,96.316444,72.88519,401.68478,0.58046776,40.1911,105.0282,5.0,1321.0,Hazardous
2520,192.42401,0.117639296,0.4032766,96.83603,117.44642,63.130253,329.90726,0.66521347,40.1911,105.0282,5.0,1332.0,Hazardous
2521,190.83386,0.108971976,0.23550412,95.52206,98.32902,58.32824,298.8322,0.7320864,40.1911,105.0282,5.0,1332.0,Hazardous
2522,188.37575,0.08238605,0.23587558,89.48837,61.515728,66.27399,353.29004,0.79434055,40.1911,105.0282,5.0,1332.0,Hazardous
2523,188.2589,0.07428451,0.29007843,85.620544,47.734,67.38357,361.86813,0.85180813,40.1911,105.0282,5.0,1332.0,Hazardous
2524,186.92998,0.06945839,0.1495264,87.95355,39.082264,48.21078,250.16791,0.8219538,40.1911,105.0282,5.0,1332.0,Hazardous
2525,185.79198,0.06890395,0.0063673346,93.52192,37.033943,34.086147,170.82439,0.7836694,40.1911,105.0282,5.0,1332.0,Hazardous
2526,186.31801,0.06963298,0.06677696,96.62122,38.579014,29.248934,143.60745,0.7528617,40.1911,105.0282,5.0,1332.0,Hazardous
2527,186.96533,0.08143473,0.14539066,97.07952,41.164234,27.8559,135.23735,0.74563205,40.1911,105.0282,5.0,1332.0,Hazardous
2528,186.56783,0.095133856,0.17839825,96.77334,45.38073,26.820213,128.76527,0.758364,40.1911,105.0282,5.0,1323.0,Hazardous
2529,185.64894,0.11136721,0.17170666,98.59624,54.748043,26.683563,125.38395,0.8244786,40.1911,105.0282,5.0,1308.0,Hazardous
2530,185.45193,0.124868855,0.17170751,100.35746,65.8397,29.124434,139.28127,0.86599684,40.1911,105.0282,5.0,1307.0,Hazardous
2531,179.63354,0.09516406,-0.028772175,114.51388,44.508537,19.786505,92.84876,0.57429075,40.1911,105.0282,5.0,1300.0,Hazardous
2532,177.30406,0.089567445,0.024780722,120.86224,43.825123,25.522251,121.64872,0.5461429,40.1911,105.0282,5.0,1300.0,Hazardous
2533,174.54697,0.07864046,0.0880343,122.98183,39.2294,26.68112,126.9536,0.57715136,40.1911,105.0282,5.0,1300.0,Hazardous
2534,173.00711,0.0771062,0.14710009,123.63178,41.792473,23.397745,104.93317,0.67159814,40.1911,105.0282,5.0,1300.0,Hazardous
2535,175.37013,0.09920838,0.2152226,127.607346,77.43819,22.09691,84.6715,0.90173614,40.1911,105.0282,5.0,1297.0,Hazardous
2536,179.84444,0.1247843,0.4062405,130.58104,133.34651,24.1655,83.970406,1.1091893,40.1911,105.0282,5.0,1292.0,Hazardous
2537,179.94936,0.124244,0.52005416,133.48488,159.98436,24.611126,80.93504,1.1552156,40.1911,105.0282,5.0,1291.0,Hazardous
2538,181.7,0.10976743,0.73593074,133.89241,181.54895,25.306362,79.56101,1.2449424,40.1911,105.0282,5.0,1269.0,Hazardous
2539,182.84708,0.08768476,1.0683576,128.44572,189.03448,23.267841,64.99484,1.4033126,40.1911,105.0282,5.0,1276.0,Hazardous
2540,181.8644,0.07043251,1.284947,119.77397,176.98329,20.504692,53.11164,1.5786121,40.1911,105.0282,5.0,1276.0,Hazardous
2541,181.81956,0.06963044,1.3045949,115.33333,171.00511,23.082165,73.734856,1.6781603,40.1911,105.0282,5.0,1276.0,Hazardous
2542,190.07574,0.10576034,1.8246351,110.249664,222.45724,32.743637,117.19632,1.8865551,40.1911,105.0282,5.0,1318.0,Hazardous
2543,197.5391,0.105444595,2.4382858,102.65253,261.12332,44.561726,177.72711,1.9539075,40.1911,105.0282,5.0,1362.0,Hazardous
2544,201.47363,0.09002618,2.5860245,99.09222,264.64423,54.72661,233.91771,2.0719361,40.1911,105.0282,5.0,1385.0,Hazardous
2545,206.5063,0.096338876,2.6567554,98.604195,272.5612,60.028584,260.06168,2.3768847,40.1911,105.0282,5.0,1415.0,Hazardous
2546,216.76292,0.1149107,2.9800844,101.98103,303.1908,46.592686,180.19708,2.2539864,40.1911,105.0282,5.0,1475.0,Hazardous
2547,224.9434,0.11463888,3.1191368,101.3378,313.9512,43.85191,164.83427,2.0299008,40.1911,105.0282,5.0,1523.0,Hazardous
2548,229.5601,0.12820344,3.3600197,97.540474,315.24088,41.29337,153.42693,1.8835717,40.1911,105.0282,5.0,1550.0,Hazardous
2549,230.00438,0.13251787,3.6717558,90.42989,317.96906,50.32732,198.44876,2.1658058,40.1911,105.0282,5.0,1553.0,Hazardous
2550,227.60889,0.14013602,4.7493954,85.46807,315.78278,50.336422,193.68945,2.263953,40.1911,105.0282,5.0,1553.0,Hazardous
2551,224.33751,0.24420488,6.1463194,88.52987,319.86517,44.331287,157.91312,1.9621003,40.1911,105.0282,5.0,1553.0,Hazardous
2552,221.04762,0.36841467,6.210651,94.3147,314.0921,32.229454,89.6844,1.3236779,40.1911,105.0282,5.0,1553.0,Hazardous
2553,221.81783,0.57745063,5.362253,96.09502,311.1705,27.156384,59.712494,0.82194895,40.1911,105.0282,5.0,1553.0,Hazardous
2554,226.16168,0.6603737,4.3556776,102.171844,308.40344,28.898712,66.84912,0.67219275,40.1911,105.0282,5.0,1553.0,Hazardous
2555,232.42595,0.5512645,3.1267436,116.20275,300.27966,29.747301,71.52023,0.5912801,40.1911,105.0282,5.0,1567.0,Hazardous
2556,240.35278,0.42719972,2.2849367,125.28377,296.7732,31.049685,76.9234,0.5733681,40.1911,105.0282,5.0,1614.0,Hazardous
2557,246.47972,0.33327094,1.8024186,132.47522,297.94336,30.166857,69.41231,0.52371323,40.1911,105.0282,5.0,1650.0,Hazardous
2558,250.57254,0.23507053,1.391538,143.39911,296.0174,25.308428,46.230637,0.3772517,40.1911,105.0282,5.0,1674.0,Hazardous
2559,251.46364,0.19731148,1.2343004,145.18854,295.66556,23.722569,43.68088,0.36907196,40.1911,105.0282,5.0,1679.0,Hazardous
2560,237.22458,0.19486825,0.875723,139.16711,268.02243,31.318132,89.4426,0.5525095,40.1911,105.0282,5.0,1679.0,Hazardous
2561,205.16406,0.14625376,0.32806587,124.2873,183.75702,46.576454,196.09644,0.8400715,40.1911,105.0282,5.0,1679.0,Hazardous
2562,176.53535,0.09534557,0.15921308,120.84743,96.306625,39.393345,179.88594,0.8903257,40.1911,105.0282,5.0,1679.0,Hazardous
2563,172.72687,0.06678232,0.3925312,119.84548,101.581726,33.565025,142.69514,1.1496329,40.1911,105.0282,5.0,1679.0,Hazardous
2564,173.36874,0.06969705,0.4489379,114.63185,113.49877,38.531555,169.05603,1.4047681,40.1911,105.0282,5.0,1679.0,Hazardous
2565,171.2649,0.060233448,0.3952652,111.88241,102.86619,29.071571,123.245926,1.3503401,40.1911,105.0282,5.0,1679.0,Hazardous
2566,171.41743,0.073699445,0.3338021,111.57589,99.05262,21.577589,80.181885,1.3688886,40.1911,105.0282,5.0,1679.0,Hazardous
2567,173.94826,0.084575705,0.3136624,108.880936,99.774765,20.415398,70.91243,1.4418186,40.1911,105.0282,5.0,1595.0,Hazardous
2568,175.02835,0.090163164,0.26605994,107.79299,99.73715,20.501505,70.738464,1.495253,40.1911,105.0282,5.0,1407.0,Hazardous
2569,175.95778,0.09160742,0.27761316,104.97635,98.722374,20.4132,71.22776,1.5376946,40.1911,105.0282,5.0,1238.0,Hazardous
2570,175.00616,0.087020196,0.2538426,100.47863,86.390274,20.038694,74.341965,1.4740767,40.1911,105.0282,5.0,1235.0,Hazardous
2571,173.59938,0.08435337,0.27296385,93.1224,74.279785,20.003172,80.34371,1.3510886,40.1911,105.0282,5.0,1235.0,Hazardous
2572,173.29947,0.086012274,0.27168205,87.73136,65.73962,20.77303,87.00417,1.2409805,40.1911,105.0282,5.0,1235.0,Hazardous
2573,174.3041,0.08497128,0.25065893,83.932755,58.535263,22.182507,94.116875,1.2018176,40.1911,105.0282,5.0,1235.0,Hazardous
2574,175.21893,0.0863487,0.2729544,81.49295,53.78581,22.247086,91.57344,1.2178457,40.1911,105.0282,5.0,1235.0,Hazardous
2575,176.0854,0.09280634,0.28339985,81.493866,51.24642,19.993166,76.45821,1.2657676,40.1911,105.0282,5.0,1236.0,Hazardous
2576,175.84459,0.102746025,0.21301948,83.36053,44.76485,15.7071905,54.127136,1.2850438,40.1911,105.0282,5.0,1236.0,Hazardous
2577,175.14005,0.12524535,0.17846188,84.670296,41.309235,15.838621,57.72555,1.2434696,40.1911,105.0282,5.0,1236.0,Hazardous
2578,174.14702,0.1420324,0.14729169,87.58443,35.794426,16.728203,67.06135,1.1023018,40.1911,105.0282,5.0,1236.0,Hazardous
2579,171.01248,0.10194573,-0.0068569314,94.92848,17.33696,10.679589,44.28744,0.8098097,40.1911,105.0282,5.0,1236.0,Hazardous
2580,171.8803,0.08955141,0.07335789,94.61805,15.357981,12.44588,52.241932,0.6994445,40.1911,105.0282,5.0,1236.0,Hazardous
2581,172.16646,0.093139306,0.07174583,97.01343,21.432968,14.710743,61.00116,0.6566573,40.1911,105.0282,5.0,1236.0,Hazardous
2582,171.20164,0.090706535,0.10331293,96.64655,23.040636,18.50301,81.5229,0.60639364,40.1911,105.0282,5.0,1236.0,Hazardous
2583,169.36923,0.081389956,0.101728246,97.843155,20.681442,20.432482,91.56175,0.5361909,40.1911,105.0282,5.0,1234.0,Hazardous
2584,168.8828,0.07592402,0.15211843,97.65554,20.930481,21.044428,93.119064,0.49227488,40.1911,105.0282,5.0,1230.0,Hazardous
2585,168.78537,0.07697074,0.1806284,97.510376,19.688257,21.656784,95.95166,0.4428332,40.1911,105.0282,5.0,1224.0,Hazardous
2586,168.99171,0.07372511,0.24333373,97.37346,19.888895,20.554771,89.871666,0.38998112,40.1911,105.0282,5.0,1213.0,Hazardous
2587,169.88594,0.06709087,0.34032083,94.84817,29.124752,14.663749,55.955498,0.35653418,40.1911,105.0282,5.0,1213.0,Hazardous
2588,171.65271,0.06471658,0.3196718,91.710976,28.39515,14.555525,59.59165,0.3229243,40.1911,105.0282,5.0,1213.0,Hazardous
2589,173.22607,0.06620396,0.28531066,88.72337,20.18721,14.584977,64.00533,0.34167764,40.1911,105.0282,5.0,1219.0,Hazardous
2590,174.66061,0.070538044,0.27380583,86.2808,19.264153,13.908974,62.764664,0.34549078,40.1911,105.0282,5.0,1227.0,Hazardous
2591,175.36145,0.06982847,0.28395346,82.302246,18.289087,14.581185,69.32104,0.28227615,40.1911,105.0282,5.0,1232.0,Hazardous
